person_age,person_income,loan_amnt,loan_int_rate
26,70000,15000,16.35
26,105400,24000,14.61
23,136000,8000,8.32
26,137000,21500,6.62
25,70000,15000,11.89
22,137000,25000,9.99
26,137000,3500,12.18
23,137000,11400,9.63
22,137004,10000,5.79
25,64000,15000,14.42
26,138000,7500,6.03
25,138000,8000,6.99
22,70204,15000,15.7
21,70500,15000,8.0
24,138000,16500,6.54
23,138000,2700,11.86
25,138000,5000,11.86
25,138000,9000,12.22
25,126996,5000,12.73
23,21000,7500,12.69
23,21000,6000,15.27
24,65000,15000,16.32
23,140000,16400,15.96
24,128000,18000,17.27
25,140000,8000,11.71
21,140000,18000,7.9
23,140000,12000,11.71
25,72000,15000,12.42
26,72000,15000,6.92
26,66000,15000,16.02
25,72000,15000,12.68
23,140000,12000,5.42
23,140000,12000,8.49
22,72000,15000,17.19
24,72000,15000,10.99
22,140000,10000,10.99
24,140000,4475,7.49
26,21000,8000,13.79
25,140000,35000,10.59
23,56525,15000,11.48
23,140000,6000,13.49
23,140000,3500,5.79
24,73500,15000,13.16
23,73500,15000,11.89
24,140000,25000,10.74
24,140000,20000,6.54
22,140000,20000,6.91
24,140000,25000,10.36
25,140000,22000,8.88
23,74424,15000,13.47
24,140000,16000,10.38
23,140000,15000,15.58
24,75000,15000,11.71
25,140000,4800,7.88
26,140000,13050,14.59
26,140000,24250,12.53
21,69000,15000,15.28
21,75000,15000,10.37
23,58650,15000,13.43
25,128000,10000,11.58
21,20004,2500,9.63
22,108803,10000,12.23
24,140004,4000,16.45
23,75000,15000,6.54
25,140004,4500,12.87
24,140300,6000,11.14
24,141000,10000,5.99
24,141000,10000,7.49
24,141000,12000,12.53
25,141996,14000,7.51
24,142000,7500,7.88
25,69000,15000,16.7
24,143123,4000,12.61
26,143375,12000,7.66
24,132000,1500,17.27
23,144000,10000,5.99
26,144000,12000,7.49
23,144000,6800,7.49
24,144000,14700,7.66
26,75531,15000,16.49
24,144000,14400,10.25
23,76000,15000,10.74
26,76000,15000,13.11
25,144996,25000,16.35
23,145000,10000,11.71
23,77000,15000,12.42
24,145000,7000,10.99
24,20000,3000,8.94
26,145000,14000,10.59
24,145000,12000,10.99
25,145000,8000,8.49
26,77368,15000,10.0
23,73000,15000,7.51
22,20000,3200,12.21
23,145000,12000,10.37
22,145000,12000,6.92
23,145000,14400,5.79
23,80000,15000,12.69
25,145000,12000,5.79
25,145000,25000,11.36
24,145000,20000,11.36
23,145000,20800,11.83
24,145000,11500,11.14
26,113050,9000,12.53
26,80000,15000,8.49
25,133000,3000,17.9
25,145000,7500,10.08
21,19800,6800,14.59
24,145008,5000,9.63
23,145596,4700,6.92
24,19764,4800,13.61
25,133900,7500,13.49
26,19500,5000,8.0
21,146000,4000,13.72
24,134000,25000,14.83
25,146990,28000,10.99
23,147000,24000,10.99
26,147000,4100,6.92
23,147000,25000,10.25
23,74000,15000,15.65
26,147996,7500,8.0
26,80004,15000,11.89
22,148000,15000,7.66
21,19200,2400,9.91
24,148000,4000,7.88
24,136000,25000,19.13
23,75000,15000,13.57
23,81960,15000,10.62
25,136112,15600,19.42
23,149385,7000,8.94
26,149400,7000,6.62
23,149981,25000,12.98
25,150000,14400,8.9
25,150000,20000,14.65
25,150000,7500,8.9
23,84000,15000,11.34
26,84000,15000,10.14
24,150000,8000,8.9
26,150000,35000,15.96
21,19200,3300,6.17
25,85000,15000,7.9
25,150000,10000,5.42
24,150000,25000,12.99
23,85000,15000,10.99
26,19200,4500,7.88
23,150000,30000,9.99
25,150000,5000,12.99
23,85000,15000,14.59
24,85000,15000,13.11
21,85000,15000,10.95
26,150000,6400,15.62
24,150000,24000,7.49
25,86004,15000,12.53
25,150000,8200,5.79
26,87000,15000,5.99
23,150000,9600,6.92
22,87000,15000,10.62
26,150000,6000,10.74
22,150000,25000,11.11
25,150000,25000,10.37
25,150000,6000,7.66
21,19000,7200,14.74
25,150000,20000,8.88
22,87800,15000,11.36
25,150000,15000,6.54
23,150000,8000,6.91
26,150000,25000,9.99
23,88000,15000,10.28
25,150000,10000,6.54
26,150000,14000,10.36
22,150000,18000,15.2
26,78000,15000,12.42
24,90000,15000,17.27
24,90000,15000,7.9
24,150000,24250,10.38
24,90000,15000,17.58
22,90000,15000,11.49
25,150000,22000,10.38
24,150000,24000,10.99
23,150000,10000,7.14
25,150000,25000,10.25
24,90000,15000,11.86
26,150000,24000,11.83
26,150000,7000,14.96
22,150000,9500,12.87
24,90000,15000,14.42
24,150000,15000,13.16
25,79000,15000,12.18
26,150000,15000,12.21
25,150000,5000,13.16
26,150000,6000,9.63
25,150000,12500,11.58
24,150000,20000,10.51
24,68000,15000,15.58
26,138000,18000,16.4
23,150000,24000,9.76
25,150000,12125,8.7
21,150075,25000,7.49
23,150600,2400,7.49
24,151000,35000,14.27
21,151000,8000,11.12
24,31000,15075,15.27
24,82308,15125,10.36
26,152000,17500,8.49
26,152004,5800,7.88
26,152229,15000,11.36
25,153000,7500,11.71
25,153000,14500,13.85
25,153600,18000,6.99
25,154000,12225,7.49
24,154000,6000,5.79
25,154000,21600,10.37
25,154000,9200,12.61
25,154000,12000,10.99
26,154000,12400,11.83
25,154008,9600,10.95
26,155000,18000,6.99
21,18000,6500,7.4
24,155000,12000,7.49
25,155000,10000,13.06
25,39000,15200,16.0
26,155000,25000,10.75
25,155000,18000,7.51
24,48000,15200,11.48
23,143000,24250,14.59
22,28080,15250,16.7
22,155000,4000,11.14
25,155000,22000,16.0
25,155004,10500,7.49
23,31200,15250,17.93
26,155142,23000,18.25
25,155796,25000,13.48
21,155800,18000,11.26
26,156000,9600,14.27
26,156000,35000,10.65
24,38272,15250,14.17
26,156000,7000,9.91
26,34000,15250,13.22
24,36000,15250,15.95
24,156000,15000,10.25
24,59000,15250,14.96
24,156000,15000,13.57
25,156000,10000,13.22
22,54288,15350,12.18
24,120000,15400,14.26
25,144996,17600,14.84
25,157000,28000,7.49
26,145000,20000,10.25
26,157200,20000,12.18
24,36000,15450,13.43
26,157500,25000,11.86
25,158000,20000,14.26
26,91800,15450,10.91
26,159960,18325,7.49
23,159996,12000,5.42
22,71760,15500,7.88
22,160000,7000,8.9
26,125000,15500,7.88
23,54000,15550,11.71
24,41000,15600,12.87
22,50000,15600,12.21
26,148000,7500,18.39
24,160000,20000,19.69
23,60000,15600,12.69
23,160000,15000,7.91
23,160000,35000,15.23
25,62000,15600,7.49
24,160000,17000,9.25
25,110000,15600,15.33
24,148000,25000,15.31
25,46000,15625,9.91
24,44400,15650,21.74
24,63000,15675,6.54
21,160000,6000,8.0
23,68000,15700,11.49
24,162000,16000,15.96
26,150500,10000,15.99
23,163000,10000,11.36
26,151900,20000,11.26
22,36000,15850,11.48
24,50000,15850,16.35
23,84000,15850,8.49
23,165000,5000,5.42
22,104000,15900,13.49
24,76000,16000,10.99
26,165000,20000,13.22
24,15996,4000,8.0
23,77000,16000,11.14
22,165500,12000,12.99
24,79500,16000,11.14
22,166000,23450,11.36
23,167300,20000,12.21
23,168000,15750,10.75
25,80000,16000,9.88
23,80000,16000,13.85
24,170000,5000,11.71
23,62900,16000,16.35
25,80500,16000,16.45
26,170000,20000,10.37
25,170000,3850,6.17
26,81000,16000,13.85
25,83000,16000,10.99
23,85000,16000,14.27
25,170000,25000,10.75
23,85000,16000,6.03
24,85000,16000,11.99
24,85000,16000,6.91
24,134300,12000,16.45
21,15300,2500,6.03
24,172000,15000,10.37
25,172000,12000,11.86
25,86000,16000,16.29
26,173000,10000,8.07
23,89100,16000,13.92
25,175000,7550,11.49
24,175000,10000,5.42
26,175000,7500,15.21
25,15000,2000,6.91
24,90000,16000,12.18
26,175000,3000,8.94
24,175000,8000,11.14
23,91000,16000,14.22
24,79200,16000,12.67
26,93000,16000,11.11
24,94000,16000,11.89
24,175500,15000,12.18
24,176004,3200,10.0
25,177160,24000,11.11
25,178364,8000,15.68
22,179000,25000,10.99
25,180000,6000,12.42
24,96000,16000,11.99
26,97188,16000,12.8
24,142800,25000,14.84
26,88000,16000,17.88
24,168000,25000,16.45
26,180000,9700,13.85
21,180000,5000,8.07
23,180000,5000,9.33
25,180488,24000,12.87
23,168952,12500,8.94
25,181408,14500,8.88
24,100000,16000,11.12
24,185000,10000,6.92
25,185000,12000,5.79
26,185000,6000,11.12
24,185000,3000,7.88
20,188004,2000,8.59
24,189000,5000,9.32
25,190000,24000,7.49
24,190000,24000,15.62
24,190000,5000,5.42
26,190000,25000,9.25
24,193000,10000,13.06
24,195000,5000,8.9
23,195000,20000,9.63
25,195054,10000,10.59
24,98004,16000,16.32
26,198000,12000,5.99
22,198000,24250,14.22
23,14400,3000,14.72
25,199000,15000,9.99
26,200000,12000,11.71
23,200000,21000,12.69
26,159800,30000,17.58
24,112500,16000,12.29
24,113000,16000,11.99
21,159800,30000,15.62
24,200000,18000,9.99
25,200000,35000,17.14
24,200000,3025,6.17
25,200000,24000,14.96
25,200000,24000,12.18
25,188000,25000,13.24
24,120000,16000,12.18
22,125000,16000,7.9
23,200000,5000,7.43
24,135000,16000,16.69
26,200100,30000,11.71
24,135000,16000,10.62
25,201000,14000,7.66
26,204000,15250,14.35
24,205000,35000,13.99
24,205000,11000,10.99
24,205000,10000,9.63
23,139992,16000,14.18
23,143000,16000,6.03
25,210000,8000,9.91
25,170850,6500,15.01
25,220000,25000,10.75
26,220836,9000,11.26
24,35000,19000,11.36
25,225000,21000,11.11
26,30000,19075,7.49
26,216000,15000,13.98
21,90200,19125,13.92
22,47000,19200,12.29
23,55000,19200,15.21
25,241875,16000,7.05
24,243600,12000,6.03
26,201450,8000,16.95
21,249996,5000,8.59
26,250000,15000,7.49
26,12000,2500,9.99
26,250000,9000,9.99
25,250000,10575,6.99
23,250000,8800,10.0
24,238000,7000,7.66
26,238000,25000,9.25
25,253000,25000,17.26
24,125000,19200,10.99
23,294000,15000,8.9
26,244800,12000,16.29
22,126500,19200,13.79
24,300000,35000,9.99
23,300000,10000,15.65
25,12000,4500,13.16
23,50000,19400,12.69
26,315000,12000,13.47
24,330000,3500,10.36
21,55438,19400,13.49
25,365000,35000,10.65
25,370000,15000,12.99
24,375000,20000,11.41
23,70000,19425,11.11
24,425000,10000,7.88
24,90000,19500,9.76
21,10560,1000,10.36
25,450000,35000,11.11
26,480000,25000,14.38
22,118000,19550,15.62
23,45000,19600,9.91
24,53295,19600,16.07
22,75000,19600,12.42
24,45295,19650,15.37
23,30000,19750,11.14
23,38000,19750,7.51
21,9600,1200,10.99
21,9600,2000,15.99
25,9600,2100,15.99
24,9600,1000,8.49
26,9600,2950,17.49
22,9600,1500,7.29
24,9600,3200,7.88
23,9600,4000,7.14
23,9600,2100,10.62
25,47000,19750,15.7
21,9000,3000,15.23
23,9000,2000,13.35
21,8004,3000,7.88
21,8000,2800,7.4
22,8000,5400,7.75
26,7904,500,10.71
24,7800,1000,11.36
24,7500,1200,13.48
21,7200,2500,13.11
21,6000,1600,14.61
26,5500,1000,9.63
25,5000,1000,9.64
22,4800,1800,14.84
22,4800,1200,14.26
24,4800,2400,16.0
21,4200,2750,16.95
21,4080,1400,11.86
24,21600,6600,12.68
23,21600,4400,12.53
24,55000,1800,7.49
21,30000,12000,5.79
22,75000,8000,5.99
25,80208,4000,5.42
26,53000,2800,6.03
23,42000,6000,9.99
24,69996,2500,12.53
23,36000,16750,15.28
25,65004,4800,13.49
22,72000,16000,10.37
24,130000,24000,11.49
22,70000,7550,7.51
24,70000,9000,9.63
25,60000,3000,13.47
23,50400,5000,10.38
23,75000,18000,12.73
25,85000,4000,7.88
23,98280,9400,6.62
23,90000,8000,10.36
22,53808,6000,8.9
23,81600,9000,7.49
23,30000,10000,15.31
24,52000,5000,14.22
24,48000,4000,5.42
22,33000,6000,13.85
21,35000,1500,9.63
23,118000,12000,13.11
26,95000,12000,10.65
26,42000,4800,14.27
22,64000,13000,14.11
23,57000,4200,10.51
25,33000,7100,14.65
25,216000,25000,16.07
21,15360,1600,12.69
24,45888,9000,5.79
22,58000,4000,10.0
22,190000,12600,6.92
26,75000,12500,5.99
22,41600,12000,12.42
23,90000,12000,8.9
26,51996,10000,13.23
25,88500,7200,13.47
26,30000,15000,13.22
23,45000,10000,12.21
24,30000,10000,12.61
25,32000,2500,16.45
22,36000,1400,14.84
23,48000,10000,10.65
23,24000,5000,6.62
24,10000,3000,7.9
25,35000,2400,12.53
23,39000,6000,15.99
23,100000,15000,7.88
22,27120,9250,13.11
25,25920,2300,11.11
24,102000,12000,15.27
25,50000,4000,14.61
26,94000,5000,7.68
24,40000,10000,7.88
24,69764,1500,14.42
22,21600,2400,16.29
26,20000,4800,5.99
23,49000,15000,19.82
24,128000,12000,6.03
25,62500,4000,10.37
21,40000,5000,5.79
22,44000,16000,16.35
25,85000,9600,13.85
24,64600,5000,7.9
22,60000,3950,10.65
26,65000,10950,7.88
26,36800,5900,10.71
24,54000,1500,14.42
23,16000,5600,12.84
23,39000,10000,11.99
24,45000,8000,12.73
23,78000,4200,13.06
24,100000,10000,12.87
22,44400,12800,12.73
25,125000,12000,9.91
25,37980,3500,6.03
23,75000,8000,6.17
22,28800,8000,11.49
25,53000,6000,6.62
22,26004,4800,10.99
25,70000,5600,7.9
22,130000,24250,12.18
24,49000,5000,12.18
22,72000,15000,17.19
26,78000,18000,13.49
21,27600,7500,6.76
25,115000,20000,6.91
22,56400,9500,8.9
21,18000,4500,10.38
22,50000,10000,6.17
23,65000,7000,8.49
22,32240,15000,13.22
23,55000,15000,6.17
21,57000,3000,5.42
25,69000,8000,13.99
25,75000,12000,13.49
22,59000,4900,15.62
22,70000,21000,8.88
22,54000,8075,13.06
24,79000,21000,7.9
25,26000,8000,12.87
23,159996,12000,5.42
22,52000,6000,7.9
23,50000,10000,6.03
24,45000,7800,7.51
25,128500,15000,12.53
24,87000,10000,10.36
22,18000,7000,10.65
24,65000,7000,11.83
23,92004,30000,15.23
22,55000,6000,8.9
24,36000,6000,14.96
26,39000,8000,6.62
25,44000,8000,12.92
25,150000,25000,10.25
25,78600,8400,13.48
23,30000,1450,15.58
22,54000,5000,16.35
25,24000,9600,11.71
23,25920,10000,15.58
23,36000,7000,7.9
22,126500,19200,13.79
22,54000,5600,9.63
24,39996,3000,7.37
23,80196,30000,9.91
23,21600,6000,14.42
24,22800,4750,11.36
26,48000,4225,9.83
23,69996,3000,6.39
26,20000,1500,7.74
22,55000,6000,14.27
23,30000,5000,11.86
25,50000,10000,7.9
23,75000,5000,11.12
25,30720,10000,10.37
26,41892,11300,13.22
26,18700,1500,5.42
23,58000,16000,12.21
23,34000,10950,7.29
22,29100,6250,16.07
23,149385,7000,8.94
26,76668,7200,9.63
25,155004,10500,7.49
24,46800,12000,6.99
25,85000,5750,7.29
26,58000,20000,10.25
25,47412,6500,8.59
22,45000,5000,11.11
26,41400,7300,9.45
24,45000,15000,13.06
23,21000,7500,6.91
21,65000,2200,12.42
23,30000,4500,10.62
24,75000,12000,5.99
26,38400,3200,13.49
24,72400,25000,17.99
24,74900,3500,6.39
23,72000,12000,13.61
25,60000,14000,11.12
25,18000,8500,10.28
24,35000,5000,7.88
24,70000,9000,11.83
26,16428,2400,12.23
21,32400,10000,13.23
23,82500,5000,8.49
24,88000,30000,18.62
26,150000,25000,9.99
23,21000,3000,12.68
25,67000,5000,13.92
22,28000,1000,10.25
26,33600,3300,15.65
22,65000,9000,9.63
22,72204,6700,13.47
23,36000,1200,13.99
21,60000,6000,6.91
24,54996,12500,12.87
25,16000,3200,9.32
21,90000,4800,9.62
24,72000,8000,10.0
24,112500,8600,13.11
26,40000,6925,15.99
25,42000,10000,14.91
21,46000,5200,17.27
22,30000,3000,11.49
23,26000,7800,10.59
21,50000,9000,13.49
22,44094,3600,7.37
24,46000,2000,7.66
22,75000,25000,14.96
22,30000,10000,11.86
25,26729,7300,11.14
22,115000,12000,5.99
25,67000,25000,10.91
25,96000,21000,14.65
21,30000,7000,10.99
26,175000,17000,9.88
24,48996,5000,13.79
22,52320,15000,12.86
25,36000,15000,15.05
22,66614,11000,17.99
22,16800,4750,13.85
24,52728,5000,7.74
23,55000,18500,13.16
25,74000,16000,8.49
25,5000,1000,9.64
22,80000,9500,11.71
24,156000,15000,10.25
24,48000,10000,7.49
25,43200,3000,13.8
23,81000,18000,13.98
25,76000,5000,7.9
23,135000,12500,15.99
22,55000,1400,13.49
22,27500,4250,10.99
24,43300,24000,10.62
25,24996,2500,12.98
25,72000,3200,6.39
23,138000,2700,11.86
26,159960,18325,7.49
24,64000,4000,20.89
24,51000,9600,15.31
22,30000,7000,9.62
22,22000,8500,15.05
24,23500,7000,10.38
26,220836,9000,11.26
21,19200,2400,9.91
25,65000,15000,13.49
23,65000,5500,7.88
26,145000,10000,10.99
22,78700,7000,7.68
23,21000,6000,15.27
26,24000,6000,6.62
22,42000,3600,7.37
24,46704,9000,11.49
24,65000,12000,9.91
22,66000,16800,13.49
21,60000,6000,10.62
25,30720,2000,11.12
23,80000,12000,13.48
22,41000,1000,6.99
25,150000,8750,7.74
23,122000,14000,13.48
22,27996,2200,15.95
22,30000,6000,12.42
23,30000,3000,15.2
21,40000,15000,13.16
22,41500,2500,15.62
24,98000,12000,7.49
26,42000,4500,7.66
24,65000,1525,5.42
21,45000,18000,7.88
23,21000,7500,12.69
24,39000,16000,19.91
24,70000,24250,12.18
25,95000,18000,10.99
26,51000,12000,6.17
26,200000,15000,14.79
21,65496,13250,10.37
24,34000,10000,12.18
22,43000,13500,10.95
23,44000,6000,14.22
22,39000,5000,6.99
22,50004,5300,14.42
25,150000,20000,8.88
25,80000,18000,5.79
21,25000,8800,9.33
22,120000,5000,14.79
22,50500,6000,11.83
22,49536,5200,6.62
24,39000,1500,15.62
25,30000,2000,14.22
24,39000,5600,5.42
24,40000,2500,9.99
22,60000,5600,7.49
25,78000,14200,11.48
26,71004,20000,13.36
24,130000,25000,11.83
24,87000,25000,10.99
25,90000,10000,12.42
23,30996,5000,11.86
25,87000,13000,11.26
25,32000,15000,16.45
24,31000,10000,14.65
25,48000,4800,10.74
25,60000,12500,11.49
24,55000,5500,8.59
26,165000,20000,13.22
25,84000,4500,12.18
25,84000,8500,11.83
24,33996,5000,14.96
23,30000,4800,7.49
22,38000,8500,5.42
21,60000,10000,12.18
23,80500,7200,9.25
25,58650,20000,14.09
23,42000,4400,11.89
22,23800,8800,9.32
23,32400,4500,7.49
24,60140,7000,8.59
21,36000,18500,10.91
23,50000,18225,10.74
26,130000,4550,13.57
21,35000,11000,7.88
23,70000,6000,13.16
25,33772,3600,16.02
21,65000,12000,11.71
25,55000,8500,14.22
22,43600,10000,14.96
22,50004,11000,15.68
25,48000,7000,12.09
24,40000,5000,6.17
25,23198,6000,8.0
23,84000,12500,6.54
23,63000,20000,7.9
22,57996,2500,12.53
20,188004,2000,8.59
25,39000,3000,13.99
24,85000,7750,11.12
26,125000,10200,7.49
24,54000,11000,5.42
23,55000,10200,12.73
24,141000,10000,7.49
22,35100,1000,13.98
24,20400,7550,14.79
22,37000,7500,10.95
25,67000,7000,8.94
21,57000,8000,10.65
22,51000,7500,5.99
23,140000,16400,15.96
25,60000,3000,14.59
25,69900,5050,5.42
25,48000,9000,13.79
25,70000,7000,13.79
26,81000,21000,16.95
22,24000,1500,18.79
22,90000,16000,6.03
25,42900,12000,8.9
23,65000,13600,15.62
24,62400,20000,11.12
23,45000,1775,12.72
24,45000,9200,11.89
23,130208,20000,12.73
22,23587,2000,11.89
22,69500,6000,13.48
24,42200,4450,9.32
25,45000,11100,13.11
24,42000,22250,11.11
21,12000,4200,13.48
22,60000,7500,11.66
26,80004,7500,15.23
24,42000,19200,7.9
24,105804,15000,7.49
23,45000,11200,10.59
24,52800,9000,7.49
22,68000,3500,6.39
26,58000,3000,6.92
23,39600,8250,9.32
22,40000,7000,11.99
24,72000,8000,7.88
24,72000,15000,10.99
24,51000,8500,8.94
26,136000,12000,14.72
22,50000,10000,7.88
23,60000,7000,6.54
25,50000,6000,6.76
25,36000,7000,12.73
22,47800,1500,13.43
25,61959,25000,12.73
25,49000,7750,9.63
24,64000,12000,17.56
21,59000,5000,9.99
21,24000,7000,11.86
26,64000,8000,12.17
26,90000,3200,13.22
22,54000,12000,8.49
25,60000,7000,9.25
26,170000,20000,10.37
24,33600,2500,8.9
26,110000,5000,12.69
22,22800,3000,8.94
24,60000,14000,7.51
23,40000,8000,11.49
22,34800,9600,19.16
22,30000,15000,15.27
25,150000,25000,10.37
21,30000,10000,11.99
23,86500,14000,7.29
23,62000,6400,10.08
23,40000,2000,10.99
23,160000,35000,7.66
22,62900,25000,14.38
26,67000,10000,12.21
22,38400,10000,13.99
23,58800,3000,10.36
22,100000,1200,8.59
26,32000,7500,13.79
23,84000,15000,11.34
23,85272,5000,11.11
23,28000,5000,11.78
24,60000,15000,11.83
24,33996,7000,13.16
22,52000,10000,13.87
23,13000,2800,15.21
22,39900,19000,12.18
22,48500,20000,11.36
24,27600,7000,7.9
25,168000,35000,10.65
25,47000,4000,6.62
21,26000,6000,7.49
26,51996,6500,15.68
22,107004,10000,7.29
25,60000,5000,7.29
23,58500,4000,8.0
22,32000,5400,16.29
23,114000,8000,12.68
21,40000,5000,6.62
24,86000,20000,10.99
24,30000,3000,7.49
24,40000,10000,11.99
25,38400,12000,10.38
26,37500,10000,14.91
23,75000,5000,7.49
25,32500,12500,7.9
24,65000,3300,7.51
25,150000,8200,5.79
21,60000,5000,8.49
23,35000,2100,5.42
24,60000,12500,11.49
26,88000,10000,12.69
23,45600,5000,14.22
25,122000,20000,13.23
25,50000,9175,19.42
23,71000,11300,7.49
24,24000,5500,14.27
23,65000,6000,9.63
26,85000,10000,14.09
23,34800,7000,11.99
21,36000,1000,12.42
24,40000,3825,10.0
25,40000,3500,13.49
21,18000,5800,14.72
25,85000,12000,14.65
25,84000,8000,16.45
25,21500,7500,11.34
23,58000,12800,12.42
23,28800,5000,11.99
22,30000,6600,14.42
23,78000,8000,12.87
22,137004,10000,5.79
25,42000,10000,13.8
22,165000,24000,15.62
25,45000,5000,10.74
24,38400,4000,7.29
26,40000,1800,13.23
24,72000,14000,14.65
22,83000,25000,15.95
23,42000,15000,11.83
26,60000,24000,7.9
22,90000,6400,9.88
25,47000,8500,8.9
23,29120,6400,8.94
25,79000,10000,5.79
22,69996,8000,12.84
23,95000,35000,7.9
24,37000,5500,9.2
23,70000,12000,7.9
25,123144,12000,10.75
25,115000,19000,13.49
21,52000,1500,11.99
26,42000,4500,11.48
23,95000,19800,13.22
23,70000,6725,6.62
22,70000,12000,12.53
22,85000,12000,6.91
24,70000,6000,15.23
22,107000,35000,16.49
22,45000,9000,11.48
25,38496,8000,6.03
23,66661,1500,11.49
23,200000,5000,7.43
26,32000,5000,6.03
22,34000,6500,13.22
25,36000,11200,9.76
25,32000,8575,15.62
26,59000,8500,11.83
22,78700,14000,13.48
22,38000,4500,5.79
26,50200,9000,7.66
26,86000,10000,13.49
24,84000,12000,6.91
23,63402,6000,13.22
25,100000,12000,9.91
22,69000,7800,12.41
21,30000,3000,5.99
25,60000,1200,7.66
26,44000,4600,13.99
23,42000,12000,15.23
25,45996,11500,12.53
24,37000,10000,10.99
26,36996,9600,11.97
22,89800,20000,12.53
26,64800,2000,11.99
23,120000,6000,13.06
25,21000,5175,12.53
26,60000,12500,6.92
23,115000,10000,14.27
23,45000,14500,10.36
21,35000,6500,13.43
22,41000,7000,7.9
26,75000,4000,12.99
24,50000,7200,11.71
23,20664,4550,13.72
25,61000,15000,14.65
26,77368,15000,10.0
26,74000,4475,9.99
23,72000,3000,16.89
24,54400,2500,11.14
25,19200,5000,10.99
25,35364,10000,9.32
23,26400,3800,7.9
26,35000,6000,7.51
22,55000,13500,9.67
23,51000,17500,14.09
26,59000,18000,16.0
25,154000,12225,7.49
24,200000,12000,12.69
24,25344,4000,16.49
21,192000,20000,6.54
25,175000,10000,15.05
24,40000,3600,10.59
23,140000,9000,7.14
23,58650,5000,8.59
23,60000,3600,9.99
23,61498,5000,11.36
21,30000,1000,10.99
24,133000,17400,11.71
23,52000,8000,13.22
23,90000,12000,12.18
23,48500,3850,8.49
21,26400,4750,12.23
26,80000,15000,16.07
26,60000,16000,7.9
21,68004,16000,11.26
22,23000,4850,14.27
23,36000,7000,9.99
